time,region,min,max,mean
2024-06-05 16:30:00,South Delta,0.0,0.8,0.1
2024-06-05 16:30:00,Suisun Marsh,0.1,3.1,1.1
2024-06-05 16:30:00,Confluence,0.1,1.0,0.3
2024-06-05 16:30:00,Lower San Joaquin River,0.1,0.1,0.1
2024-06-05 16:30:00,SW Suisun,4.6,10.3,8.0
2024-06-05 16:30:00,SE Suisun,0.6,8.9,2.5
2024-06-05 16:30:00,NE Suisun,0.7,5.1,1.9
2024-06-05 16:30:00,NW Suisun,0.9,8.9,3.6
2024-06-06 16:30:00,Yolo Bypass,0.0,0.3,0.1
2024-06-06 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-06 16:30:00,East Delta,0.0,0.1,0.1
2024-06-06 16:30:00,Lower Sacramento River,0.1,0.2,0.1
2024-06-06 16:30:00,South Delta,0.0,0.8,0.1
2024-06-06 16:30:00,Suisun Marsh,0.1,3.8,1.2
2024-06-06 16:30:00,Confluence,0.1,1.5,0.4
2024-06-06 16:30:00,Lower San Joaquin River,0.1,0.2,0.1
2024-06-06 16:30:00,SW Suisun,5.4,11.0,8.8
2024-06-06 16:30:00,SE Suisun,0.8,9.8,3.0
2024-06-06 16:30:00,NE Suisun,0.7,6.3,2.4
2024-06-06 16:30:00,NW Suisun,0.4,9.5,4.2
2024-06-07 16:30:00,Yolo Bypass,0.0,0.3,0.1
2024-06-07 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-07 16:30:00,East Delta,0.0,0.1,0.1
2024-06-07 16:30:00,Lower Sacramento River,0.1,0.3,0.1
2024-06-07 16:30:00,South Delta,0.0,0.7,0.1
2024-06-07 16:30:00,Suisun Marsh,0.2,4.3,1.3
2024-06-07 16:30:00,Confluence,0.1,1.7,0.5
2024-06-07 16:30:00,Lower San Joaquin River,0.1,0.2,0.1
2024-06-07 16:30:00,SW Suisun,6.0,10.9,8.8
2024-06-07 16:30:00,SE Suisun,0.9,9.4,3.2
2024-06-07 16:30:00,NE Suisun,0.9,6.9,2.7
2024-06-07 16:30:00,NW Suisun,0.9,10.4,4.3
2024-06-08 16:30:00,Yolo Bypass,0.0,0.3,0.1
2024-06-08 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-08 16:30:00,East Delta,0.0,0.1,0.1
2024-06-08 16:30:00,Lower Sacramento River,0.1,0.3,0.1
2024-06-08 16:30:00,South Delta,0.0,0.7,0.1
2024-06-08 16:30:00,Suisun Marsh,0.2,4.1,1.4
2024-06-08 16:30:00,Confluence,0.1,1.6,0.4
2024-06-08 16:30:00,Lower San Joaquin River,0.1,0.2,0.1
2024-06-08 16:30:00,SW Suisun,5.6,10.5,8.5
2024-06-08 16:30:00,SE Suisun,0.9,8.8,3.1
2024-06-08 16:30:00,NE Suisun,1.0,6.5,2.7
2024-06-08 16:30:00,NW Suisun,1.3,9.0,4.2
2024-06-09 16:30:00,Yolo Bypass,0.1,0.3,0.1
2024-06-09 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-09 16:30:00,East Delta,0.0,0.1,0.1
2024-06-09 16:30:00,Lower Sacramento River,0.1,0.3,0.1
2024-06-09 16:30:00,South Delta,0.0,0.7,0.1
2024-06-09 16:30:00,Suisun Marsh,0.2,3.6,1.4
2024-06-09 16:30:00,Confluence,0.1,0.9,0.4
2024-06-09 16:30:00,Lower San Joaquin River,0.1,0.2,0.1
2024-06-09 16:30:00,SW Suisun,5.1,10.2,8.0
2024-06-09 16:30:00,SE Suisun,0.7,8.0,2.8
2024-06-09 16:30:00,NE Suisun,1.1,5.2,2.4
2024-06-09 16:30:00,NW Suisun,1.3,8.7,4.0
2024-06-10 16:30:00,Yolo Bypass,0.1,0.3,0.1
2024-06-10 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-10 16:30:00,East Delta,0.0,0.1,0.1
2024-06-10 16:30:00,Lower Sacramento River,0.1,0.2,0.1
2024-06-10 16:30:00,South Delta,0.0,0.7,0.1
2024-06-10 16:30:00,Suisun Marsh,0.2,3.5,1.4
2024-06-10 16:30:00,Confluence,0.1,0.9,0.4
2024-06-10 16:30:00,Lower San Joaquin River,0.1,0.2,0.1
2024-06-10 16:30:00,SW Suisun,5.1,10.5,8.2
2024-06-10 16:30:00,SE Suisun,0.7,6.4,2.8
2024-06-10 16:30:00,NE Suisun,1.1,5.0,2.4
2024-06-10 16:30:00,NW Suisun,1.3,9.1,4.0
2024-06-11 16:30:00,Yolo Bypass,0.1,0.3,0.1
2024-06-11 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-11 16:30:00,East Delta,0.0,0.1,0.1
2024-06-11 16:30:00,Lower Sacramento River,0.1,0.2,0.1
2024-06-11 16:30:00,South Delta,0.0,0.7,0.1
2024-06-11 16:30:00,Suisun Marsh,0.2,3.5,1.4
2024-06-11 16:30:00,Confluence,0.1,1.0,0.4
2024-06-11 16:30:00,Lower San Joaquin River,0.1,0.2,0.1
2024-06-11 16:30:00,SW Suisun,5.6,11.7,8.9
2024-06-11 16:30:00,SE Suisun,0.8,6.8,2.9
2024-06-11 16:30:00,NE Suisun,1.1,5.4,2.4
2024-06-11 16:30:00,NW Suisun,1.3,10.2,4.3
2024-06-12 16:30:00,Yolo Bypass,0.1,0.3,0.1
2024-06-12 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-12 16:30:00,East Delta,0.0,0.1,0.1
2024-06-12 16:30:00,Lower Sacramento River,0.1,0.2,0.1
2024-06-12 16:30:00,South Delta,0.1,0.7,0.1
2024-06-12 16:30:00,Suisun Marsh,0.2,3.8,1.5
2024-06-12 16:30:00,Confluence,0.1,1.0,0.4
2024-06-12 16:30:00,Lower San Joaquin River,0.1,0.2,0.1
2024-06-12 16:30:00,SW Suisun,5.8,12.3,9.3
2024-06-12 16:30:00,SE Suisun,0.7,6.6,2.8
2024-06-12 16:30:00,NE Suisun,1.1,5.5,2.7
2024-06-12 16:30:00,NW Suisun,1.4,11.0,4.7
2024-06-13 16:30:00,Yolo Bypass,0.1,0.3,0.1
2024-06-13 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-13 16:30:00,East Delta,0.0,0.1,0.1
2024-06-13 16:30:00,Lower Sacramento River,0.1,0.2,0.1
2024-06-13 16:30:00,South Delta,0.1,0.7,0.1
2024-06-13 16:30:00,Suisun Marsh,0.2,3.5,1.5
2024-06-13 16:30:00,Confluence,0.1,0.8,0.3
2024-06-13 16:30:00,Lower San Joaquin River,0.1,0.2,0.1
2024-06-13 16:30:00,SW Suisun,4.9,11.2,8.5
2024-06-13 16:30:00,SE Suisun,0.6,6.4,2.4
2024-06-13 16:30:00,NE Suisun,1.1,4.6,2.4
2024-06-13 16:30:00,NW Suisun,2.2,9.9,4.2
2024-06-14 16:30:00,Yolo Bypass,0.1,0.3,0.1
2024-06-14 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-14 16:30:00,East Delta,0.0,0.1,0.1
2024-06-14 16:30:00,Lower Sacramento River,0.1,0.2,0.1
2024-06-14 16:30:00,South Delta,0.1,0.7,0.1
2024-06-14 16:30:00,Suisun Marsh,0.2,3.5,1.5
2024-06-14 16:30:00,Confluence,0.1,0.7,0.3
2024-06-14 16:30:00,Lower San Joaquin River,0.1,0.1,0.1
2024-06-14 16:30:00,SW Suisun,4.3,10.5,7.7
2024-06-14 16:30:00,SE Suisun,0.5,5.6,2.1
2024-06-14 16:30:00,NE Suisun,1.2,4.1,2.1
2024-06-14 16:30:00,NW Suisun,2.3,9.2,4.0
2024-06-15 16:30:00,Yolo Bypass,0.1,0.3,0.1
2024-06-15 16:30:00,Sacramento River,0.0,0.1,0.1
