"V1" "V2" "V3" "V4" "V5"
"1" 0.091344106242992 -0.278260457212105 22.0520026703598 0.0574024721894879 0.755684170797467
"2" 0.0955131375929341 -0.359474610935897 21.1809389273706 0.0628763070575427 0.688874699473381
"3" 0.098859724198468 -0.340426385739818 20.5430303844437 0.055329197133868 0.715557761490345
"4" 0.0908258620714769 -0.276942213602364 23.048355832384 0.0751878685817123 0.788478339388967
"5" 0.0915613579563797 -0.248506595542654 21.776148855635 0.050741425376269 0.704261908382177
"6" 0.0911158929364756 -0.317248863438144 21.8525107264286 0.0513635933549143 0.657812028005719
"7" 0.0947926047882065 -0.395354520471767 20.9130223305314 0.0567750030512689 0.7061081918329
"8" 0.0919915194232017 -0.361819972826168 21.0004776421189 0.0432663301211782 0.648943839371204
"9" 0.0904577086921781 -0.282985882155597 21.4224380893074 0.0578444852234796 0.719644130915403
"10" 0.100523407137953 -0.261711689230055 21.8535590995406 0.0797503476418788 0.788041966855526
"11" 0.0931147381095216 -0.264524954188615 22.4582748998445 0.0649310006192885 0.755442237108946
"12" 0.0971921810405329 -0.2605953335464 21.5698018544423 0.0656373967554187 0.793633768409491
"13" 0.0986737961936742 -0.254570300787687 21.836541470401 0.0698322739517083 0.785807078480721
"14" 0.0956457705991343 -0.273777046332136 20.5556139299576 0.0344370265800739 0.779517087563872
"15" 0.0925293127493933 -0.33291776506789 23.0255651973723 0.078971203521057 0.748419812917709
"16" 0.0945073081813753 -0.355217948637903 21.0385090808012 0.0677574401992606 0.791633172258735
"17" 0.0964884884934872 -0.255655735421926 22.642359462902 0.0613016589175211 0.678755194991827
"18" 0.0966714022066444 -0.286020978271961 21.081842595574 0.0533667799611576 0.736452066451311
"19" 0.0959800252988934 -0.251591756235808 22.1228026625793 0.0656084749389906 0.753486684635282
"20" 0.0908473618039861 -0.327108891243115 22.1303457117663 0.0778102689576102 0.787537327706814
"21" 0.0902087759496644 -0.338051500594243 21.9195732719987 0.0707521477381466 0.736509747430682
"22" 0.0947060857191682 -0.381392668901011 20.6674920994742 0.0512867072917288 0.715225865468383
"23" 0.100398425267078 -0.306392646890134 21.5148508130666 0.0681649120850721 0.7140670619905
"24" 0.0969522617775947 -0.326903531512246 21.336981328479 0.057359115389036 0.631422845795751
"25" 0.0921069921674207 -0.303358894445002 23.3825819519814 0.0788664479104104 0.79236027829349
"26" 0.0910729710208252 -0.34204224531725 20.7215776725952 0.0398181198288919 0.704087124988437
"27" 0.0960244413223118 -0.265598549054936 22.0237969772355 0.0731870622053742 0.736753811463714
"28" 0.0927112459056079 -0.307022380381823 22.7565060079563 0.0647103573643835 0.675661143884063
"29" 0.111328782294877 -0.267800370860845 20.798010637546 0.072171302795969 0.776445280611515
"30" 0.0992115833340213 -0.26913767549023 21.5623114623455 0.0718384916194249 0.791463805809617
"31" 0.0909827470583841 -0.269001528609544 22.6698123679217 0.0649267757625086 0.749912602230906
"32" 0.101973823003471 -0.249515940343961 21.3614245188469 0.0765618397552287 0.791254165694118
"33" 0.0924855690971017 -0.255453799670562 21.2084649422253 0.0364420256379759 0.729584839120507
"34" 0.0927784787435085 -0.287198405373842 21.5131451858231 0.0581373898979742 0.742760459035635
"35" 0.0929852648125961 -0.251703460749239 21.1757869642857 0.035370675529982 0.712540075331926
"36" 0.0984221117561683 -0.259747745696455 20.7933889814885 0.0355516787627712 0.651581438407302
"37" 0.098732954794541 -0.26058142725192 21.6283913491457 0.0532614643121604 0.687794216573238
"38" 0.100132354793139 -0.269405948551372 20.8017068259069 0.0563113232715055 0.771857368350029
"39" 0.0931050855768844 -0.250302239371464 21.7988018045784 0.0616804865079001 0.743349033370614
"40" 0.0939519612891599 -0.292535190232098 22.6693397811661 0.0695359088188037 0.714497324004769
"41" 0.0999842181243002 -0.274169637914747 21.4827001322922 0.0538197017651051 0.694297011271119
"42" 0.0992102224230766 -0.295514777539298 20.816565451615 0.0627298729324713 0.783741545677185
"43" 0.0953920918554068 -0.249676114771515 22.9049971015775 0.0736295780314831 0.730653954744339
"44" 0.104018249678425 -0.293209624933079 21.4784486184386 0.0631014804155566 0.663053540289402
"45" 0.0946608419241384 -0.353566278059036 22.5435766638373 0.0785354482598603 0.753866030201316
"46" 0.0945314297312871 -0.302525720439851 22.0166173013835 0.0682273602980189 0.714712770879269
"47" 0.100263112583198 -0.301619988096878 20.6925482337526 0.0514728722655913 0.748613948971033
"48" 0.0967111634071916 -0.266924652256072 21.2091245508101 0.0508980318436166 0.729968940541148
"49" 0.0929655198482797 -0.254968554919586 22.5116627347842 0.0515454199498054 0.649226541295648
"50" 0.105730570429936 -0.272082424182445 20.6836111068516 0.0597403558191145 0.798126023411751
"51" 0.0965809286730364 -0.250638745047152 22.8335416413634 0.0789743848524988 0.792097416818142
"52" 0.0935737579744309 -0.326612431829795 20.9062919493229 0.0432106738788309 0.658115369156003
"53" 0.0994331711232662 -0.25916989560239 22.297146025619 0.073860176008218 0.731971841827035
"54" 0.101150125223212 -0.291953872257844 20.6825438848278 0.0503485996933421 0.719360386356711
"55" 0.099734839271754 -0.250378971833736 20.8839368143678 0.0577275108599104 0.76054442293942
"56" 0.0919893098445609 -0.264458023717627 23.4747686039377 0.0582618225435028 0.694080727249384
"57" 0.114895991044119 -0.258693718122318 20.5074308480462 0.0476021597671788 0.631957352235913
"58" 0.096795147260651 -0.380221845246851 20.5841999676707 0.0348546696929028 0.654944503828883
"59" 0.101996072857641 -0.250523907795548 23.3774467977742 0.0795303214038955 0.697209944874048
"60" 0.095771215679124 -0.259219180280343 21.1453452512738 0.0396841969891218 0.728452243953943
"61" 0.0954521134067327 -0.283328934235498 21.3432832796336 0.06180370224996 0.726708733290434
"62" 0.103766663485207 -0.252575572105125 20.8816835604724 0.0415226660850923 0.707951454520226
"63" 0.0937428488396108 -0.323805356958881 20.6375147916772 0.0459958224075846 0.768763006404042
"64" 0.0939951951876283 -0.269386879317462 20.75999657901 0.0327749579100637 0.713863929286599
"65" 0.0928597755515948 -0.264178998457268 21.0197024177248 0.0469421149013331 0.767217286676168
"66" 0.0918143074493855 -0.394752835409716 22.3603953517368 0.0632708530940581 0.6386192882061
"67" 0.0948606953211129 -0.436828593438491 20.6026809699973 0.0733699021355482 0.795139614790678
"68" 0.0909370566001162 -0.255198089871556 23.1658963957033 0.0350947575069964 0.578107051104307
"69" 0.0935057451166213 -0.309195759655908 23.1720701553626 0.0712691324378597 0.698210632279515
"70" 0.0914658373016864 -0.412105657096952 21.1271440738789 0.0746663044175366 0.771618746072054
"71" 0.0908047114619985 -0.42488499574922 23.3997950295312 0.0752917041038629 0.682411311492324
"72" 0.0909441037103534 -0.278146075578406 22.629240287377 0.0738549155221321 0.755379189029336
"73" 0.0900134921316057 -0.275123468613252 23.492775276918 0.0730344755990896 0.767382733970881
"74" 0.0949863059101626 -0.303696903878823 23.5236828875286 0.0730212215291336 0.675398961529136
"75" 0.094789202070795 -0.351962006801739 21.5689313532668 0.0659143470730865 0.721490404829383
"76" 0.0912015170697123 -0.378339732313529 22.0335775947873 0.0761009320626967 0.744931287318468
"77" 0.0919505708171055 -0.366025497308001 21.5187541084411 0.0380408985593822 0.569981567487121
"78" 0.0969865492349491 -0.277025508806109 22.8435888501955 0.068962585394131 0.688376529961824
"79" 0.0905765960980207 -0.249427552387118 23.159027545331 0.0646557698856806 0.739799837395549
"80" 0.0941302217133343 -0.282637985941023 23.0512595324242 0.0686498046556721 0.730527952834964
"81" 0.0925008398098871 -0.392335887385532 21.6831008051592 0.0622688443904975 0.648765661716461
"82" 0.0927476531211287 -0.469192821511999 21.693595231697 0.0591025150753325 0.572472862452269
"83" 0.09119209489692 -0.39816106588766 21.1029198351223 0.0367664818979567 0.633825474083424
"84" 0.0929163946369663 -0.400649384284392 22.7801786042051 0.0718160409805598 0.636593284830451
"85" 0.101887970572338 -0.325445945672691 23.6579725911212 0.079404399252194 0.622360551580787
"86" 0.0943606852088124 -0.438393283711746 23.4966868534731 0.0794079325481551 0.700090927407146
"87" 0.0906170958029106 -0.325993559513241 22.3636804540246 0.0742172627773369 0.779274991601706
"88" 0.0948534512193873 -0.282929783379659 22.6148700011196 0.0738257283633342 0.785443218350411
"89" 0.0940405904101208 -0.506082866700366 23.6227438353607 0.0737361094129272 0.589924276545644
"90" 0.0903513199361041 -0.509462584733963 20.9083302512253 0.073516036144481 0.791548835262656
"91" 0.0942524948380887 -0.366363583590835 23.6013113471866 0.0731247434070567 0.626054676026106
"92" 0.0901889631170779 -0.484260854577646 22.0829015591601 0.0758377002421999 0.703518475592136
"93" 0.0941383486557752 -0.357803947972134 22.753211343931 0.0778534570863238 0.720037843883038
"94" 0.0921775258826092 -0.271120447671041 23.1848704508157 0.0456006923323497 0.554848707765341
"95" 0.0914882712727413 -0.306152007255703 23.3733254416427 0.0626854394834954 0.669382793456316
"96" 0.0901813505552709 -0.257887722656131 21.6729810835933 0.0593386193523416 0.707196697890759
"97" 0.0918948366595432 -0.27391032625176 22.2252905186918 0.0443057384704007 0.596602008417249
"98" 0.0930530419796705 -0.272762405429035 22.7843010194716 0.0604070725421887 0.656724381893873
"99" 0.0982591368304565 -0.294026051968336 21.6722577571543 0.0715968362979591 0.730074291452765
"100" 0.0942792864348739 -0.250904467852786 23.5104737276025 0.0581070454797475 0.594644778966904
"101" 0.091123771389015 -0.267241884345189 23.5586028836761 0.0633001292505069 0.727457433342934
