day_of_year,Yolo Bypass,Sacramento River,East Delta,Lower Sacramento River,South Delta,Suisun Marsh,Confluence,Lower San Joaquin River,SW Suisun,SE Suisun,NE Suisun,NW Suisun
121,19.57439836415355,19.289365787153077,19.808669287178652,18.276101185089715,19.419981513046775,19.095821811283834,18.257103094081902,19.17221519831858,18.160745496183203,18.3182023506812,18.348084661622494,18.59996458888361
122,19.628057260070655,19.442855321173738,19.911704365757785,18.375124498714953,19.482408961457836,19.144238282254697,18.332546771393076,19.25378912137953,18.248588473282442,18.41720188962607,18.441505384615326,18.678615486908544
123,19.667153223449745,19.565887504761545,20.012584562446747,18.460219763496326,19.553057611703483,19.212997788536097,18.42221867333215,19.336917100948853,18.2842705695831,18.480390268948543,18.509826216897494,18.751272590721253
124,19.690073840188177,19.720737225170872,20.11271447363416,18.54610591002564,19.641643184298445,19.281488212346908,18.508627051951468,19.401579306320492,18.37022448620082,18.53696781697428,18.57710833963831,18.8318306775383
125,19.718902489270555,19.82050804639743,20.208903159583357,18.627597704370235,19.724341568294587,19.344838415756517,18.571735774848396,19.46156167529693,18.448588708162102,18.622817586448043,18.64570817990786,18.87076986678949
126,19.71227679685072,19.9276999689343,20.30435453826884,18.71470438817408,19.833233234581908,19.420245028372157,18.652238188335893,19.508462817959508,18.47022460364064,18.67463522179568,18.693604846574523,18.92658025953158
127,19.732029732216542,19.97104033821103,20.359265531480972,18.77549579434385,19.92721113630665,19.453722015669353,18.720884305693318,19.56735653872508,18.518512102172647,18.738432284317643,18.752113648592054,18.955525036747627
128,19.72375862862748,20.005013999400383,20.415744302520864,18.84365786889552,20.010410348958384,19.52249079610774,18.80641359766182,19.646129608775972,18.570779659424566,18.781007362906642,18.795003034888552,18.973062436839285
129,19.74013976165805,20.030792924142546,20.464641213615682,18.933346097686485,20.097560165021328,19.539532378471712,18.870698007784693,19.708646402722735,18.59185983558428,18.837280272441717,18.85263641025657,19.008539547542185
130,19.787917821940166,20.07468660436975,20.521062606247753,19.004709719794462,20.159221762249828,19.612651022548448,18.943658619345634,19.788539315141577,18.637097891955346,18.88796441145656,18.887370752417308,19.052706051905652
131,19.817977992586883,20.09950160286636,20.61835985073818,19.0673844884317,20.231208443002966,19.62330899534843,19.01969992477198,19.861593789901924,18.668627627715765,18.935903080684906,18.93723380411947,19.06409912723867
132,19.814531832945995,20.109586178976876,20.62784945270923,19.123762377891715,20.285664455340957,19.68718688449916,19.076078556510552,19.944935195468155,18.713673981209634,18.97236645826067,18.983370710382278,19.133410098759583
133,19.84329875121413,20.147448345526282,20.639391445175512,19.182638455012217,20.33385768482954,19.749118191005245,19.137835158866196,19.988217890230008,18.748131790957107,19.040610527418274,19.04694709962132,19.160447503445216
134,19.837533764687542,20.1701396141902,20.74075961499316,19.239436948585706,20.37798047532043,19.783303564908273,19.217474725199466,20.08054266744541,18.79469968291252,19.11323100942994,19.11077296342945,19.241847985760455
135,19.934304050094728,20.18258994137853,20.74513186041373,19.299133688946455,20.434012819995495,19.813402299087215,19.268421230200403,20.14978490183986,18.870701021726394,19.160894446384045,19.18160350567488,19.30187881258653
136,19.980269594320937,20.21570136937551,20.75486385520485,19.333879092545477,20.493814540631227,19.88110021405403,19.327646381976994,20.225590732091007,18.893674961832026,19.235289154733533,19.242284611181475,19.349223137345394
137,20.00359053906171,20.258143086480935,20.789380856042307,19.4143748277639,20.55605281847658,19.892820317695218,19.377259456584692,20.295766287771073,18.96133759248384,19.256531306322845,19.275415687263667,19.37867107257733
138,20.020407661578812,20.30918173814959,20.86265798335378,19.44809128534761,20.62036278463398,19.932192831758357,19.43326548809476,20.367098768848155,18.97070113916617,19.268930824310896,19.294578146280095,19.419266286173894
139,20.062007154443858,20.34710416624834,20.899565325492603,19.507206832904995,20.695280276732188,19.974138828853636,19.473832730329356,20.417563796448956,18.99306088079861,19.345318281523216,19.34676270281678,19.447628027101427
140,20.136057992582856,20.407549619699445,20.969774581977,19.551564313624894,20.786856106856263,19.982804533873153,19.533091308965364,20.50555359557331,19.042274591896668,19.366123691932113,19.379024552333316,19.480632103812262
141,20.1731141299399,20.467259061527223,21.008252433736484,19.624931457582903,20.905368367885895,19.993985702925634,19.574808217542493,20.58389647868788,19.09306099823841,19.440300562347513,19.439022589323436,19.542611720256772
142,20.260008162079828,20.568159094098625,21.107566832510372,19.652195745500304,20.98444651131436,20.05898618460281,19.633808008675533,20.65086278524061,19.132826194950088,19.487719706601506,19.50497738125238,19.61953484611814
143,20.352001496291184,20.657839077062896,21.128342276571676,19.731078694086825,21.13788593241003,20.103781447405634,19.69572921232082,20.749894377170307,19.209325778038735,19.56676074048148,19.593957271962424,19.711563805696002
144,20.458660985991564,20.774442006714718,21.261420631916003,19.82216106940957,21.27648401538177,20.195790120706683,19.77196467121291,20.84432795424761,19.288623992953603,19.671055344043967,19.698614686843428,19.819121476803204
145,20.593824492692026,20.907742910610693,21.3688631567968,19.90980666580965,21.454543146807612,20.28031376399416,19.864192221430468,20.97164698742266,19.36968100411042,19.785292602165963,19.81210391761245,19.921654600367503
146,20.71284842985865,21.055685429403162,21.46823083000166,19.99605704370191,21.617414467240895,20.36955872001273,19.96089671475259,21.100346817276137,19.47175428068113,19.909025326580824,19.932195203867295,20.036818948093114
