day_of_year,Yolo Bypass,Sacramento River,East Delta,Lower Sacramento River,South Delta,Suisun Marsh,Confluence,Lower San Joaquin River,SW Suisun,SE Suisun,NE Suisun,NW Suisun
166,18.96680337430925,17.855589842169866,19.2597254087239,18.15101526992285,19.14642661085289,19.09664908506357,18.681867048412805,19.8369474608764,17.97248008807986,18.615282822214564,18.65403047078568,18.50681692007312
167,19.04678693090673,17.907988912216354,19.311120482191626,18.24283508740378,19.226748375940357,19.21873297586414,18.77656050004518,19.898236435438967,18.014308173810914,18.689108578414146,18.712588575031706,18.586389768029086
168,19.107942679717794,18.0000805551653,19.388764037479785,18.30968274550115,19.354148963372804,19.32452571118279,18.8219950066365,19.96763342769955,18.081843752201998,18.722886531609866,18.744653224043628,18.624955140100898
169,19.172604685141813,18.19590018138091,19.44881020505908,18.40416327249335,19.471558950033632,19.449986078042034,18.88714709620057,20.029038474079808,18.115570704638866,18.771667555011796,18.79359154266462,18.691445884244253
170,19.311245080830652,18.437565558171578,19.54078363015104,18.566249858611677,19.64709714973212,19.58401962655728,19.008734802194756,20.173085706199817,18.17248032295948,18.83075850855728,18.843778083228244,18.753218948093973
171,19.43064659276086,18.619064074555588,19.723846099229768,18.802018480719802,19.808104949379274,19.687872384630413,19.22453390123291,20.372673484037904,18.252476406341746,18.94373021306308,18.950394632198794,18.808632200275895
172,19.534580581654243,18.73915363262993,19.818045761183416,19.014196249357422,19.98334910838988,19.809105933120268,19.39569962031742,20.541396666761297,18.292234955960048,19.041378176737656,19.048653207230007,18.883211407900784
173,19.6391884531492,18.851769884256413,19.923820796055857,19.13455463239103,20.126180214474655,19.905602647253986,19.529905457120016,20.667858043023198,18.34640571931881,19.136191222494016,19.140189167717317,18.96241656867219
174,19.690239632250996,18.93519747870566,19.964633026596694,19.25049591773759,20.23263858126636,19.994815100881098,19.62375551376389,20.74585626757003,18.392361203758067,19.198256611945542,19.189729411517433,18.98656450160743
175,19.782698723596045,19.02629305641829,19.973916699059583,19.34811779434394,20.306497354578415,20.025247261270106,19.691786829809686,20.792069861719554,18.449881826189095,19.255658239608834,19.245079314838023,19.051795803858305
176,19.853373624619987,19.094421560275993,20.02001488933316,19.45100495886926,20.419495509574524,20.06765053807921,19.769739805294982,20.877501413244737,18.502699418672936,19.302709640237456,19.28847616225273,19.079101699586182
177,19.913553967601583,19.17565611634514,20.033246414023818,19.536018213367843,20.5217822491319,20.096250694685278,19.852182297544665,20.95565355829759,18.553067915443336,19.36580159972047,19.355479398906827,19.153380877354003
178,19.940891337784908,19.232693138090543,20.079858743606216,19.594829827763753,20.609170775442035,20.16296906568239,19.896685210192732,21.045477027256922,18.591975877862605,19.411178767027575,19.397730647330842,19.169565500689046
179,20.002710524938827,19.360937587933304,20.147773941225058,19.649733228791867,20.676260668547656,20.185461085492086,19.964093604742608,21.10851371962816,18.609084192601344,19.44951125392924,19.439048175704347,19.19545217271483
180,20.07821209291741,19.50666487824483,20.209110801171402,19.760046861182236,20.769685100972268,20.203066090962317,20.01352373749844,21.19193827035951,18.65306803288314,19.477213119105677,19.45724770071493,19.23121053743706
181,20.12469781193798,19.680590910412498,20.27106656793547,19.808312161953825,20.86490617391403,20.2305229403991,20.059176308523668,21.261294858876248,18.68184445684086,19.507287073000164,19.4932735687266,19.263676417088146
182,20.121427585241403,19.852417065334798,20.364706593971903,19.889164516709485,20.950942938026287,20.240987766371617,20.09989536950281,21.339367571844512,18.72507516735173,19.55950927698202,19.544646183270547,19.287997733119298
183,20.169223692325406,20.035963799981765,20.374888497162214,19.982979082261817,21.035340930823626,20.252992380898224,20.1414487246666,21.363534669664283,18.78245713446856,19.59108034579137,19.570253841950542,19.32392082682632
184,20.205252409278486,20.21014063533413,20.47604241560609,20.054937326478267,21.066612133643417,20.33325627180166,20.171981326667424,21.427544241450523,18.80726965355256,19.618560803353184,19.611994577553507,19.379836208084477
185,20.260255643366367,20.313335163846357,20.52911984934674,20.150477028277912,21.149493427811983,20.383760826291912,20.253195083638563,21.47499619273823,18.877027105108617,19.677461571777936,19.663220727196258,19.45577305006867
